category,name,object,scene,x,y,schema,objectIndex,size,tier,spriteI
enemies,Enemy,Temple3 119 ShooterT2 S2,Temple3,-886,-615,Enemy,152156,2,2,58
enemies,Enemy,Temple3 120 ShooterT2 S2,Temple3,-888,-622,Enemy,152164,2,2,58
enemies,Enemy,Tower 000 ShooterT1 S1 Solid,Tower,142,-481,Enemy,156100,1,1,95
enemies,Enemy,Tower 001 ShooterT1 S1 Solid,Tower,142,-485,Enemy,156104,1,1,95
enemies,Enemy,Tower 002 ShooterT1 S1 Solid,Tower,142,-489,Enemy,156108,1,1,95
enemies,Enemy,Tower 003 ShooterT1 S1 Solid,Tower,142,-493,Enemy,156112,1,1,95
enemies,Enemy,Tower 004 ShooterT1 S1 Solid,Tower,182,-483,Enemy,156116,1,1,95
enemies,Enemy,Tower 005 ShooterT1 S1 Solid,Tower,182,-491,Enemy,156120,1,1,95
enemies,Enemy,Tower 006 ShooterT1 S1 Solid,Tower,182,-479,Enemy,156124,1,1,95
enemies,Enemy,Tower 007 ShooterT1 S1 Solid,Tower,182,-487,Enemy,156128,1,1,95
enemies,Enemy,Tower 008 CrosserT1 S2 Solid,Tower,84,-408,Enemy,156133,2,1,52
enemies,Enemy,Tower 009 ShooterT1 S2 Solid,Tower,-3,-437,Enemy,156144,2,1,60
enemies,Enemy,Tower 010 ShooterT1 S2 Solid,Tower,-3,-439,Enemy,156148,2,1,60
enemies,Enemy,Tower 011 ShooterT1 S2 Solid,Tower,-3,-441,Enemy,156152,2,1,60
enemies,Enemy,Tower 012 ShooterT1 S2 Solid,Tower,-3,-443,Enemy,156156,2,1,60
enemies,Enemy,Tower 013 ShooterT1 S2 Solid,Tower,-3,-445,Enemy,156160,2,1,60
enemies,Enemy,Tower 014 ShooterT1 S2 Solid,Tower,-3,-447,Enemy,156164,2,1,60
enemies,Enemy,Tower 015 ShooterT1 S2 Solid,Tower,-3,-449,Enemy,156168,2,1,60
enemies,Enemy,Tower 016 ShooterT1 S2 Solid,Tower,15,-437,Enemy,156172,2,1,60
enemies,Enemy,Tower 017 ShooterT1 S2 Solid,Tower,15,-439,Enemy,156176,2,1,60
enemies,Enemy,Tower 018 ShooterT1 S2 Solid,Tower,15,-441,Enemy,156180,2,1,60
enemies,Enemy,Tower 019 ShooterT1 S2 Solid,Tower,15,-443,Enemy,156184,2,1,60
enemies,Enemy,Tower 020 ShooterT1 S2 Solid,Tower,15,-445,Enemy,156188,2,1,60
enemies,Enemy,Tower 021 ShooterT1 S2 Solid,Tower,15,-447,Enemy,156192,2,1,60
enemies,Enemy,Tower 022 ShooterT1 S2 Solid,Tower,15,-449,Enemy,156196,2,1,60
enemies,Enemy,Tower 023 ShooterT1 S2 Solid,Tower,1,-363,Enemy,156201,2,1,60
enemies,Enemy,Tower 024 ShooterT1 S2 Solid,Tower,1,-367,Enemy,156205,2,1,60
enemies,Enemy,Tower 025 ShooterT1 S2 Solid,Tower,1,-371,Enemy,156209,2,1,60
enemies,Enemy,Tower 026 ShooterT1 S2 Solid,Tower,11,-363,Enemy,156213,2,1,60
enemies,Enemy,Tower 027 ShooterT1 S2 Solid,Tower,11,-367,Enemy,156217,2,1,60
enemies,Enemy,Tower 028 ShooterT1 S2 Solid,Tower,11,-371,Enemy,156221,2,1,60
enemies,Enemy,Tower 029 ShooterT1 S2 Solid,Tower,1,-365,Enemy,156225,2,1,60
enemies,Enemy,Tower 030 ShooterT1 S2 Solid,Tower,1,-369,Enemy,156229,2,1,60
enemies,Enemy,Tower 031 ShooterT1 S2 Solid,Tower,1,-373,Enemy,156233,2,1,60
enemies,Enemy,Tower 032 ShooterT1 S2 Solid,Tower,11,-365,Enemy,156237,2,1,60
enemies,Enemy,Tower 033 ShooterT1 S2 Solid,Tower,11,-369,Enemy,156241,2,1,60
enemies,Enemy,Tower 034 ShooterT1 S2 Solid,Tower,11,-373,Enemy,156245,2,1,60
enemies,Enemy,Tower 035 SneakerT2 S1,Tower,-227,-429,Enemy,156250,1,2,49
enemies,Enemy,Tower 036 SneakerT2 S1,Tower,-227,-429,Enemy,156257,1,2,49
enemies,Enemy,Tower 037 SneakerT2 S1,Tower,-227,-429,Enemy,156264,1,2,49
enemies,Enemy,Tower 038 SneakerT2 S1,Tower,-227,-429,Enemy,156271,1,2,49
enemies,Enemy,Tower 039 SneakerT3 S1,Tower,-249,-411,Enemy,156279,1,3,73
enemies,Enemy,Tower 040 SneakerT3 S1,Tower,-249,-411,Enemy,156286,1,3,73
enemies,Enemy,Tower 041 SneakerT3 S1,Tower,-249,-411,Enemy,156293,1,3,73
enemies,Enemy,Tower 042 SneakerT2 S1,Tower,-227,-411,Enemy,156301,1,2,49
enemies,Enemy,Tower 043 SneakerT2 S1,Tower,-227,-411,Enemy,156308,1,2,49
enemies,Enemy,Tower 044 SneakerT2 S1,Tower,-227,-411,Enemy,156315,1,2,49
enemies,Enemy,Tower 045 SneakerT2 S1,Tower,-219,-411,Enemy,156322,1,2,49
enemies,Enemy,Tower 046 SneakerT2 S1,Tower,-219,-411,Enemy,156329,1,2,49
enemies,Enemy,Tower 047 SneakerT2 S1,Tower,-219,-411,Enemy,156336,1,2,49
enemies,Enemy,Tower 048 SneakerT2 S1,Tower,-219,-411,Enemy,156343,1,2,49
enemies,Enemy,Tower 049 SneakerT2 S1,Tower,-227,-411,Enemy,156350,1,2,49
enemies,Enemy,Tower 050 StrollerT2 S1,Tower,171,-444,Enemy,156361,1,2,104
enemies,Enemy,Tower 051 StrollerT2 S1,Tower,171,-448,Enemy,156367,1,2,104
enemies,Enemy,Tower 052 StrollerT1 S1,Tower,153,-444,Enemy,156373,1,1,44
enemies,Enemy,Tower 053 StrollerT1 S1,Tower,153,-448,Enemy,156377,1,1,44
enemies,Enemy,Tower 054 StrollerT1 S2,Tower,153,-446,Enemy,156382,2,1,103
enemies,Enemy,Tower 055 StrollerT2 S1,Tower,175,-452,Enemy,156390,1,2,104
enemies,Enemy,Tower 056 StrollerT1 S1,Tower,150,-441,Enemy,156396,1,1,44
enemies,Enemy,Tower 057 StrollerT2 S2,Tower,170,-446,Enemy,156400,2,2,92
enemies,Enemy,Tower 058 StrollerT1 S1,Tower,150,-451,Enemy,156408,1,1,44
enemies,Enemy,Tower 059 StrollerT2 S1,Tower,175,-440,Enemy,156412,1,2,104
enemies,Enemy,Tower 060 JarrerT2 S1,Tower,155,-371,Enemy,156442,1,2,11
enemies,Enemy,Tower 061 JarrerT2 S1,Tower,169,-371,Enemy,156469,1,2,11
enemies,Enemy,Tower 062 StrollerT2 S1,Tower,169,-371,Enemy,156497,1,2,104
enemies,Enemy,Tower 063 StrollerT2 S1,Tower,155,-371,Enemy,156503,1,2,104
enemies,Enemy,Tower 064 JarrerT2 S1,Tower,162,-371,Enemy,156509,1,2,11
enemies,Enemy,Tower 065 StrollerT2 S2,Tower,169,-371,Enemy,156537,2,2,92
enemies,Enemy,Tower 066 StrollerT2 S2,Tower,155,-371,Enemy,156545,2,2,92
enemies,Enemy,Tower 067 CrosserT1 S2 Solid,Tower,84,-487,Enemy,156569,2,1,52
enemies,Enemy,Tower 068 FighterT1 S1,Tower,94,-487,Enemy,156580,1,1,70
enemies,Enemy,Tower 069 FighterT1 S1,Tower,74,-487,Enemy,156586,1,1,70
enemies,Enemy,Tower 070 FighterT2 S1,Tower,89,-478.34,Enemy,156592,1,2,71
enemies,Enemy,Tower 071 FighterT2 S1,Tower,79,-495.66,Enemy,156600,1,2,71
enemies,Enemy,Tower 072 FighterT2 S1,Tower,79,-478.34,Enemy,156608,1,2,71
enemies,Enemy,Tower 073 FighterT2 S1,Tower,89,-495.66,Enemy,156616,1,2,71
enemies,Enemy,Tower 074 FighterT2 S2,Tower,94,-487,Enemy,156625,2,2,105
enemies,Enemy,Tower 075 FighterT2 S2,Tower,74,-487,Enemy,156635,2,2,105
enemies,Enemy,Tower 076 BouncerT2 S2,Tower,90,-487,Enemy,156645,2,2,144
enemies,Enemy,Tower 077 BouncerT2 S2,Tower,78,-487,Enemy,156653,2,2,144
enemies,Enemy,Tower 078 BouncerT2 S3,Tower,67,-487,Enemy,156662,3,2,145
enemies,Enemy,Tower 079 BouncerT2 S3,Tower,101,-487,Enemy,156670,3,2,145
enemies,Enemy,Tower 080 FighterT2 S1,Tower,86,-487,Enemy,156678,1,2,71
enemies,Enemy,Tower 081 FighterT2 S1,Tower,84,-485,Enemy,156686,1,2,71
enemies,Enemy,Tower 082 FighterT2 S1,Tower,82,-487,Enemy,156694,1,2,71
enemies,Enemy,Tower 083 FighterT2 S1,Tower,84,-489,Enemy,156702,1,2,71
enemies,Enemy,Tower 084 ShooterT1 S2 Solid,Tower,69,-451,Enemy,156734,2,1,60
enemies,Enemy,Tower 085 ShooterT1 S2 Solid,Tower,69,-449,Enemy,156738,2,1,60
enemies,Enemy,Tower 086 ShooterT1 S2 Solid,Tower,69,-447,Enemy,156742,2,1,60
enemies,Enemy,Tower 087 ShooterT1 S2 Solid,Tower,69,-445,Enemy,156746,2,1,60
enemies,Enemy,Tower 088 ShooterT1 S2 Solid,Tower,69,-443,Enemy,156750,2,1,60
enemies,Enemy,Tower 089 ShooterT1 S2 Solid,Tower,69,-441,Enemy,156754,2,1,60
enemies,Enemy,Tower 090 ShooterT1 S2 Solid,Tower,69,-439,Enemy,156758,2,1,60
enemies,Enemy,Tower 091 ShooterT1 S2 Solid,Tower,99,-453,Enemy,156762,2,1,60
enemies,Enemy,Tower 092 ShooterT1 S2 Solid,Tower,99,-449,Enemy,156766,2,1,60
enemies,Enemy,Tower 093 ShooterT1 S2 Solid,Tower,99,-447,Enemy,156770,2,1,60
enemies,Enemy,Tower 094 ShooterT1 S2 Solid,Tower,99,-445,Enemy,156774,2,1,60
enemies,Enemy,Tower 095 ShooterT1 S2 Solid,Tower,99,-443,Enemy,156778,2,1,60
enemies,Enemy,Tower 096 ShooterT1 S2 Solid,Tower,99,-441,Enemy,156782,2,1,60
enemies,Enemy,Tower 097 ShooterT1 S2 Solid,Tower,69,-453,Enemy,156786,2,1,60
enemies,Enemy,Tower 098 ShooterT1 S2 Solid,Tower,99,-439,Enemy,156790,2,1,60
enemies,Enemy,Tower 099 ShooterT1 S2 Solid,Tower,99,-451,Enemy,156794,2,1,60
enemies,Enemy,Tower 100 SneakerT2 S1,Tower,84,-446,Enemy,156799,1,2,49
enemies,Enemy,Tower 101 SneakerT2 S1,Tower,84,-446,Enemy,156806,1,2,49
enemies,Enemy,Tower 102 Frogger T2 S2,Tower,84,-441,Enemy,156813,2,2,75
enemies,Enemy,Tower 103 Frogger T2 S2,Tower,84,-451,Enemy,156850,2,2,75
enemies,Enemy,Tower 104 Frogger T1 S2,Tower,90,-446,Enemy,156887,2,1,74
enemies,Enemy,Tower 105 Frogger T1 S2,Tower,78,-446,Enemy,156922,2,1,74
enemies,Enemy,Tower 106 SneakerT1 S1,Tower,84,-446,Enemy,156958,1,1,59
enemies,Enemy,Tower 107 SneakerT1 S1,Tower,84,-446,Enemy,156965,1,1,59
enemies,Enemy,Tower 108 SneakerT1 S1,Tower,84,-446,Enemy,156972,1,1,59
enemies,Enemy,Tower 109 SneakerT2 S1,Tower,84,-446,Enemy,156979,1,2,49
enemies,Enemy,Tower 110 SneakerT2 S1,Tower,84,-446,Enemy,156986,1,2,49
enemies,Enemy,Tower 111 SneakerT2 S1,Tower,84,-446,Enemy,156993,1,2,49
enemies,Enemy,Tower 112 Frogger T1 S3,Tower,84,-446,Enemy,157000,3,1,171
enemies,Enemy,Tower 113 PiercerT1 S3,Tower,96,-446,Enemy,157036,3,1,139
enemies,Enemy,Tower 114 PiercerT1 S3,Tower,72,-446,Enemy,157045,3,1,139
enemies,Enemy,Tower 115 PiercerT2 S2,Tower,96,-443,Enemy,157054,2,2,97
enemies,Enemy,Tower 116 PiercerT2 S2,Tower,96,-440,Enemy,157058,2,2,97
enemies,Enemy,Tower 117 PiercerT2 S2,Tower,96,-452,Enemy,157062,2,2,97
enemies,Enemy,Tower 118 PiercerT2 S2,Tower,96,-449,Enemy,157066,2,2,97
enemies,Enemy,Tower 119 PiercerT2 S2,Tower,72,-443,Enemy,157070,2,2,97
enemies,Enemy,Tower 120 PiercerT2 S2,Tower,72,-440,Enemy,157074,2,2,97
enemies,Enemy,Tower 121 PiercerT2 S2,Tower,72,-452,Enemy,157078,2,2,97
enemies,Enemy,Tower 122 PiercerT2 S2,Tower,72,-449,Enemy,157082,2,2,97
enemies,Enemy,Tower 123 PiercerT2 S2,Tower,79,-371,Enemy,157102,2,2,97
enemies,Enemy,Tower 124 CrosserT1 S1 Solid,Tower,6,-486,Enemy,157109,1,1,52
enemies,Enemy,Tower 125 Frogger T2 S2,Tower,16,-486,Enemy,157122,2,2,75
enemies,Enemy,Tower 126 Frogger T1 S2,Tower,13.07,-478.93,Enemy,157159,2,1,74
enemies,Enemy,Tower 127 Frogger T2 S2,Tower,6,-476,Enemy,157194,2,2,75
enemies,Enemy,Tower 128 Frogger T1 S2,Tower,-1.07,-478.93,Enemy,157231,2,1,74
enemies,Enemy,Tower 129 Frogger T2 S2,Tower,-4,-486,Enemy,157266,2,2,75
enemies,Enemy,Tower 130 Frogger T1 S2,Tower,-1.07,-493.07,Enemy,157303,2,1,74
enemies,Enemy,Tower 131 Frogger T2 S2,Tower,6,-496,Enemy,157338,2,2,75
enemies,Enemy,Tower 132 Frogger T1 S2,Tower,13.07,-493.07,Enemy,157375,2,1,74
enemies,Enemy,Tower 133 Frogger T2 S2,Tower,-4,-479,Enemy,157411,2,2,75
enemies,Enemy,Tower 134 JarrerT2 S2,Tower,-4,-493,Enemy,157448,2,2,12
enemies,Enemy,Tower 135 JarrerT2 S2,Tower,16,-479,Enemy,157485,2,2,12
enemies,Enemy,Tower 136 Frogger T2 S2,Tower,16,-493,Enemy,157522,2,2,75
enemies,Enemy,Tower 137 JarrerT2 S3,Tower,1,-481,Enemy,157560,3,2,13
enemies,Enemy,Tower 138 Frogger T3 S2,Tower,-7,-486,Enemy,157602,2,3,76
enemies,Enemy,Tower 139 Frogger T3 S2,Tower,19,-486,Enemy,157639,2,3,76
enemies,Enemy,Tower 140 FighterT3 S1,Tower,6,-400,Enemy,157700,1,3,82
enemies,Enemy,Tower 141 JarrerT2 S1 Crazy Grid,Tower,-1,-401,Enemy,157706,1,2,11
enemies,Enemy,Tower 142 JarrerT2 S1 Crazy Grid,Tower,-1,-401,Enemy,157733,1,2,11
enemies,Enemy,Tower 143 JarrerT2 S1 Crazy Grid,Tower,-1,-401,Enemy,157760,1,2,11
enemies,Enemy,Tower 144 JarrerT2 S1 Crazy Grid,Tower,-1,-401,Enemy,157787,1,2,11
enemies,Enemy,Tower 145 JarrerT2 S1 Crazy Grid,Tower,-1,-401,Enemy,157814,1,2,11
enemies,Enemy,Tower 146 JarrerT2 S1 Crazy Grid,Tower,-1,-401,Enemy,157841,1,2,11
enemies,Enemy,Tower 147 JarrerT2 S1 Crazy Grid,Tower,13,-401,Enemy,157868,1,2,11
enemies,Enemy,Tower 148 JarrerT2 S1 Crazy Grid,Tower,13,-401,Enemy,157895,1,2,11
enemies,Enemy,Tower 149 JarrerT2 S1 Crazy Grid,Tower,13,-401,Enemy,157922,1,2,11
enemies,Enemy,Tower 150 JarrerT2 S1 Crazy Grid,Tower,13,-401,Enemy,157949,1,2,11
enemies,Enemy,Tower 151 JarrerT2 S1 Crazy Grid,Tower,13,-401,Enemy,157976,1,2,11
enemies,Enemy,Tower 152 JarrerT2 S1 Crazy Grid,Tower,13,-401,Enemy,158003,1,2,11
enemies,Enemy,Tower 153 JarrerT2 S1 Crazy Grid,Tower,13,-415,Enemy,158030,1,2,11
enemies,Enemy,Tower 154 JarrerT2 S1 Crazy Grid,Tower,13,-415,Enemy,158057,1,2,11
enemies,Enemy,Tower 155 JarrerT2 S1 Crazy Grid,Tower,13,-415,Enemy,158084,1,2,11
enemies,Enemy,Tower 156 JarrerT2 S1 Crazy Grid,Tower,13,-415,Enemy,158111,1,2,11
enemies,Enemy,Tower 157 JarrerT2 S1 Crazy Grid,Tower,13,-415,Enemy,158138,1,2,11
enemies,Enemy,Tower 158 JarrerT2 S1 Crazy Grid,Tower,13,-415,Enemy,158165,1,2,11
enemies,Enemy,Tower 159 JarrerT2 S1 Crazy Grid,Tower,-1,-415,Enemy,158192,1,2,11
enemies,Enemy,Tower 160 JarrerT2 S1 Crazy Grid,Tower,-1,-415,Enemy,158219,1,2,11
enemies,Enemy,Tower 161 JarrerT2 S1 Crazy Grid,Tower,-1,-415,Enemy,158246,1,2,11
enemies,Enemy,Tower 162 JarrerT2 S1 Crazy Grid,Tower,-1,-415,Enemy,158273,1,2,11
enemies,Enemy,Tower 163 JarrerT2 S1 Crazy Grid,Tower,-1,-415,Enemy,158300,1,2,11
enemies,Enemy,Tower 164 JarrerT2 S1 Crazy Grid,Tower,-1,-415,Enemy,158327,1,2,11
enemies,Enemy,Tower 165 CrosserT1 S2 Solid,Tower,-8,-296,Enemy,158365,2,1,52
enemies,Enemy,Tower 166 CrosserT1 S2 Solid,Tower,-8,-296,Enemy,158375,2,1,52
enemies,Enemy,Tower 167 CrosserT1 S2 Solid,Tower,-8,-296,Enemy,158385,2,1,52
enemies,Enemy,Tower 168 CrosserT1 S2 Solid,Tower,-8,-296,Enemy,158395,2,1,52
enemies,Enemy,Tower 169 JarrerT2 S1 Crazy Grid,Tower,-15,-295,Enemy,158406,1,2,11
enemies,Enemy,Tower 170 StrollerT3 S1,Tower,-172,-385,Enemy,158444,1,3,108
enemies,Enemy,Tower 171 StrollerT3 S1,Tower,-172,-394,Enemy,158450,1,3,108
enemies,Enemy,Tower 172 StrollerT3 S1,Tower,-182,-394,Enemy,158456,1,3,108
enemies,Enemy,Tower 173 StrollerT3 S1,Tower,-182,-385,Enemy,158462,1,3,108
enemies,Enemy,Tower 174 StrollerT3 S1,Tower,-150,-385,Enemy,158468,1,3,108
enemies,Enemy,Tower 175 StrollerT3 S1,Tower,-150,-394,Enemy,158474,1,3,108
enemies,Enemy,Tower 176 StrollerT3 S1,Tower,-140,-394,Enemy,158480,1,3,108
enemies,Enemy,Tower 177 StrollerT3 S1,Tower,-140,-385,Enemy,158486,1,3,108
enemies,Enemy,Tower 178 StrollerT3 S2,Tower,-172,-384,Enemy,158493,2,3,107
enemies,Enemy,Tower 179 StrollerT3 S2,Tower,-182,-393,Enemy,158501,2,3,107
enemies,Enemy,Tower 180 StrollerT3 S2,Tower,-140,-393,Enemy,158509,2,3,107
enemies,Enemy,Tower 181 StrollerT3 S2,Tower,-150,-384,Enemy,158517,2,3,107
enemies,Enemy,Tower 182 DoublerT2 S1 Bounce Aim,Tower,-191,-393,Enemy,158525,1,2,69
enemies,Enemy,Tower 183 DoublerT2 S1 Bounce Aim,Tower,-131,-393,Enemy,158531,1,2,69
enemies,Enemy,Tower 184 DoublerT2 S1 Bounce Aim,Tower,-131,-384,Enemy,158537,1,2,69
enemies,Enemy,Tower 185 DoublerT2 S1 Bounce Aim,Tower,-191,-384,Enemy,158543,1,2,69
enemies,Enemy,Tower 186 DoublerT2 S1 Bounce Aim,Tower,-140,-375,Enemy,158549,1,2,69
enemies,Enemy,Tower 187 DoublerT2 S1 Bounce Aim,Tower,-182,-375,Enemy,158555,1,2,69
enemies,Enemy,Tower 188 DoublerT2 S1 Bounce Aim,Tower,-182,-403,Enemy,158561,1,2,69
enemies,Enemy,Tower 189 DoublerT2 S1 Bounce Aim,Tower,-140,-403,Enemy,158567,1,2,69
enemies,Enemy,Tower 190 DoublerT2 S1 Bounce Aim,Tower,-172,-403,Enemy,158573,1,2,69
enemies,Enemy,Tower 191 DoublerT2 S1 Bounce Aim,Tower,-150,-403,Enemy,158579,1,2,69
enemies,Enemy,Tower 192 DoublerT2 S1 Bounce Aim,Tower,-150,-375,Enemy,158585,1,2,69
enemies,Enemy,Tower 193 DoublerT2 S1 Bounce Aim,Tower,-172,-375,Enemy,158591,1,2,69
enemies,Enemy,Tower 194 StrollerT3 S3,Tower,-161,-389,Enemy,158598,3,3,172
enemies,Enemy,Tower 195 StrollerT3 S1,Tower,-150,-389,Enemy,158610,1,3,108
enemies,Enemy,Tower 196 StrollerT3 S1,Tower,-172,-389,Enemy,158616,1,3,108
enemies,Enemy,Tower 197 DoublerT2 S1 Bounce Aim,Tower,-191,-393,Enemy,158622,1,2,69
enemies,Enemy,Tower 198 DoublerT2 S1 Bounce Aim,Tower,-190,-393,Enemy,158628,1,2,69
enemies,Enemy,Tower 199 DoublerT2 S1 Bounce Aim,Tower,-189,-393,Enemy,158634,1,2,69
enemies,Enemy,Tower 200 DoublerT2 S1 Bounce Aim,Tower,-188,-393,Enemy,158640,1,2,69
enemies,Enemy,Tower 201 DoublerT2 S1 Bounce Aim,Tower,-187,-393,Enemy,158646,1,2,69
enemies,Enemy,Tower 202 DoublerT2 S1 Bounce Aim,Tower,-186,-393,Enemy,158652,1,2,69
enemies,Enemy,Tower 203 DoublerT2 S1 Bounce Aim,Tower,-185,-393,Enemy,158658,1,2,69
enemies,Enemy,Tower 204 DoublerT2 S1 Bounce Aim,Tower,-184,-393,Enemy,158664,1,2,69
enemies,Enemy,Tower 205 DoublerT2 S1 Bounce Aim,Tower,-183,-393,Enemy,158670,1,2,69
enemies,Enemy,Tower 206 DoublerT2 S1 Bounce Aim,Tower,-182,-393,Enemy,158676,1,2,69
enemies,Enemy,Tower 207 DoublerT2 S1 Bounce Aim,Tower,-135,-384,Enemy,158682,1,2,69
enemies,Enemy,Tower 208 DoublerT2 S1 Bounce Aim,Tower,-133,-384,Enemy,158688,1,2,69
enemies,Enemy,Tower 209 DoublerT2 S1 Bounce Aim,Tower,-140,-384,Enemy,158694,1,2,69
enemies,Enemy,Tower 210 DoublerT2 S1 Bounce Aim,Tower,-139,-384,Enemy,158700,1,2,69
enemies,Enemy,Tower 211 DoublerT2 S1 Bounce Aim,Tower,-138,-384,Enemy,158706,1,2,69
enemies,Enemy,Tower 212 DoublerT2 S1 Bounce Aim,Tower,-137,-384,Enemy,158712,1,2,69
enemies,Enemy,Tower 213 DoublerT2 S1 Bounce Aim,Tower,-136,-384,Enemy,158718,1,2,69
enemies,Enemy,Tower 214 DoublerT2 S1 Bounce Aim,Tower,-134,-384,Enemy,158724,1,2,69
enemies,Enemy,Tower 215 DoublerT2 S1 Bounce Aim,Tower,-132,-384,Enemy,158730,1,2,69
enemies,Enemy,Tower 216 DoublerT2 S1 Bounce Aim,Tower,-131,-384,Enemy,158736,1,2,69
enemies,Enemy,Tower 217 StrollerT3 S2,Tower,-231,-411,Enemy,158766,2,3,107
enemies,Enemy,Tower 218 DoublerT3 S1 Bounce Pattern,Tower,-215,-433,Enemy,158774,1,3,131
enemies,Enemy,Tower 219 DoublerT3 S1 Bounce Pattern,Tower,-231,-433,Enemy,158780,1,3,131
enemies,Enemy,Tower 220 StrollerT3 S1,Tower,-231,-407,Enemy,158786,1,3,108
enemies,Enemy,Tower 221 StrollerT3 S3,Tower,-223,-435,Enemy,158792,3,3,172
enemies,Enemy,Tower 222 DoublerT3 S1 Bounce Pattern,Tower,-257,-414,Enemy,158804,1,3,131
enemies,Enemy,Tower 223 StrollerT3 S1,Tower,-231,-415,Enemy,158810,1,3,108
enemies,Enemy,Tower 224 DoublerT3 S1 Bounce Pattern,Tower,-257,-408,Enemy,158816,1,3,131
enemies,Enemy,CaveArena 000 TimberT2 S3,CaveArena,-175,584,Enemy,164567,3,2,61
enemies,Enemy,CaveArena 001 BusherT1 S2,CaveArena,-190,590,Enemy,164590,2,1,77
enemies,Enemy,CaveArena 002 BusherT1 S2,CaveArena,-183,580,Enemy,164626,2,1,77
enemies,Enemy,CaveArena 003 BusherT1 S2,CaveArena,-161.2,575.01,Enemy,164662,2,1,77
enemies,Enemy,CaveArena 004 BusherT1 S2,CaveArena,-158,585,Enemy,164698,2,1,77
enemies,Enemy,CaveArena 005 Dungeon3 021 CrosserT1 S2 Solid Tourniquet Dg3,CaveArena,519,659,Enemy,164735,2,1,52
enemies,Enemy,CaveArena 006 ShooterT1 S2 Solid,CaveArena,570,606,Enemy,164747,2,1,60
enemies,Enemy,CaveArena 007 ShooterT1 S2 Solid,CaveArena,572,606,Enemy,164751,2,1,60
enemies,Enemy,CaveArena 008 ShooterT1 S2 Solid,CaveArena,580,622,Enemy,164755,2,1,60
enemies,Enemy,CaveArena 009 ShooterT1 S2 Solid,CaveArena,582,622,Enemy,164759,2,1,60
enemies,Enemy,CaveArena 010 ShooterT1 S2 Solid,CaveArena,590,606,Enemy,164763,2,1,60
enemies,Enemy,CaveArena 011 ShooterT1 S2 Solid,CaveArena,592,606,Enemy,164767,2,1,60
enemies,Enemy,CaveArena 012 ShooterT1 S2 Solid,CaveArena,600,622,Enemy,164771,2,1,60
enemies,Enemy,CaveArena 013 ShooterT1 S2 Solid,CaveArena,602,622,Enemy,164775,2,1,60
enemies,Enemy,CaveArena 014 CreeperT2 S1,CaveArena,-191,576,Enemy,164784,1,2,47
enemies,Enemy,CaveArena 015 CreeperT2 S1,CaveArena,-160,591,Enemy,164799,1,2,47
enemies,Enemy,CaveArena 016 CreeperT2 S1,CaveArena,-187,595,Enemy,164814,1,2,47
enemies,Enemy,CaveArena 017 CreeperT2 S1,CaveArena,-159,576,Enemy,164829,1,2,47
enemies,Enemy,CaveArena 018 ShooterT3 S2,CaveArena,-154,587,Enemy,164845,2,3,101
enemies,Enemy,CaveArena 019 ShooterT3 S2,CaveArena,-154,579,Enemy,164849,2,3,101
enemies,Enemy,CaveArena 020 ShooterT3 S2,CaveArena,-196,579,Enemy,164853,2,3,101
enemies,Enemy,CaveArena 021 ShooterT3 S2,CaveArena,-196,587,Enemy,164857,2,3,101
enemies,Enemy,CaveArena 022 BusherT2 S2 GridJumper,CaveArena,-182,590,Enemy,164862,2,2,77
enemies,Enemy,CaveArena 023 BusherT2 S2 GridJumper,CaveArena,-182,590,Enemy,164898,2,2,77
enemies,Enemy,CaveArena 024 BusherT2 S2 GridJumper,CaveArena,-182,590,Enemy,164934,2,2,77
enemies,Enemy,CaveArena 025 BusherT2 S2 GridJumper,CaveArena,-182,590,Enemy,164970,2,2,77
enemies,Enemy,CaveArena 026 BusherT2 S2 GridJumper,CaveArena,-182,590,Enemy,165006,2,2,77
enemies,Enemy,CaveArena 027 BusherT2 S2 GridJumper,CaveArena,-182,590,Enemy,165042,2,2,77
enemies,Enemy,CaveArena 040 BusherT2 S2 GridJumper,CaveArena,-196,577,Enemy,165079,2,2,77
enemies,Enemy,CaveArena 041 BusherT2 S2 GridJumper,CaveArena,-154,591,Enemy,165115,2,2,77
enemies,Enemy,CaveArena 042 PiercerT2 S2,CaveArena,-183,592,Enemy,165151,2,2,97
enemies,Enemy,CaveArena 043 PiercerT2 S2,CaveArena,-167,592,Enemy,165155,2,2,97
enemies,Enemy,CaveArena 044 PiercerT3 S3,CaveArena,-156,583,Enemy,165159,3,3,173
enemies,Enemy,CaveArena 045 PiercerT2 S2,CaveArena,-167,576,Enemy,165176,2,2,97
enemies,Enemy,CaveArena 046 PiercerT2 S2,CaveArena,-183,576,Enemy,165180,2,2,97
enemies,Enemy,CaveArena 047 BusherT2 S2 GridJumper,CaveArena,-189,597,Enemy,165184,2,2,77
enemies,Enemy,CaveArena 048 BusherT2 S2 GridJumper,CaveArena,-161,569,Enemy,165220,2,2,77
enemies,Enemy,CaveArena 057 FighterT2 S3,CaveArena,-175,587,Enemy,165257,3,2,174
enemies,Enemy,CaveArena 058 FighterT2 S3,CaveArena,-175,579,Enemy,165264,3,2,174
enemies,Enemy,CaveArena 059 BusherT2 S2,CaveArena,-187,583,Enemy,165271,2,2,77
enemies,Enemy,CaveArena 060 ShooterT3 S3,CaveArena,-190,583,Enemy,165307,3,3,78
